record_id,source_code,direction,headword_raw,headword_ocr_raw,headword_search,definition_raw,translation_es_editorial,editorial_note,article_ocr_raw,printed_page,pdf_page,source_ocr_line_start,source_ocr_line_end,delimiter,extraction_score,segmentation_confidence,curated_anchor,extraction_method,status,validation,facsimile_column,headword_diplomatic,article_diplomatic,diplomatic_status,diplomatic_batch,diplomatic_note,human_verified,diplomatic_review_method
RHD-S1809-02093,STEFFEL-1809,RAR-DE,Natépa,Natépa,natepa,Finden.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Natépa, Finden.",362,72,9177,9177,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02094,STEFFEL-1809,RAR-DE,Natutuje,Natutuje,natutuje,"beſſer nachtütuje,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Natutuje, beſſer nachtütuje,",362,72,9178,9180,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02095,STEFFEL-1809,RAR-DE,Belohnen,Belohnen,belohnen,Vergelten. a,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Belohnen. Vergelten. a,362,72,9181,9181,.,14,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02096,STEFFEL-1809,RAR-DE,Naguöco,Naguöco,naguoeco,Vier.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Naguöco, Vier.",362,72,9182,9182,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02097,STEFFEL-1809,RAR-DE,Navönje,Navönje,navoenje,Dierter.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Navönje, Dierter.",362,72,9183,9184,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02098,STEFFEL-1809,RAR-DE,Nsguölla,Nsguölla,nsguoella,Viermal.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nsguölla, Viermal.",362,72,9185,9186,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02099,STEFFEL-1809,RAR-DE,Naguofläni,Naguofläni,naguoflaeni,Vierter.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Naguofläni, Vierter.",362,72,9187,9188,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02100,STEFFEL-1809,RAR-DE,Natlümela,Natlümela,natluemela,"Dertheilen,.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Natlümela, Dertheilen,.",362,72,9189,9190,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02101,STEFFEL-1809,RAR-DE,Ne,Ne,ne,"Ich. Nehe, negötle, ne- ; mezötle, ucheli, alles heiße",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Ne, Ich. Nehe, negötle, ne- 

; mezötle, ucheli, alles heiße",362,72,9191,9193,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02102,STEFFEL-1809,RAR-DE,Ich,Ich,ich,1 J.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Ich. 1 


J.",362,72,9194,9197,.,7,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02103,STEFFEL-1809,RAR-DE,Neguale,Neguale,neguale,"Sich erinnern,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Neguale, Sich erinnern,",362,72,9198,9200,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02104,STEFFEL-1809,RAR-DE,Wel nerd Antworten,Wel nerd Antworten,wel nerd antworten,,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Wel nerd Antworten.,362,72,9201,9203,.,12,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02105,STEFFEL-1809,RAR-DE,Neheje,Neheje,neheje,"Nachfolgen,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Neheje, Nachfolgen,",362,72,9204,9205,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02106,STEFFEL-1809,RAR-DE,Nemfki,Nemfki,nemfki,Sich rächen.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nemfki, Sich rächen.",362,72,9206,9207,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02107,STEFFEL-1809,RAR-DE,Nené,Nené,nene,Sehen. Schauen.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nené, Sehen. Schauen.",363,73,9208,9209,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02108,STEFFEL-1809,RAR-DE,Nec Reden,Nec Reden,nec reden,"Sprechen. ga, Im 2 eden. a \",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nec Reden, Sprechen. 
ga, Im 2 eden. a \",363,73,9210,9212,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02109,STEFFEL-1809,RAR-DE,Ri Wort,Ri Wort,ri wort,Rede. ER.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Ri Wort, Rede. ER.",363,73,9213,9214,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02110,STEFFEL-1809,RAR-DE,Neſiè,Neſiè,nesie,Bewahren. Huͤten.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Neſiè, Bewahren. Huͤten.",363,73,9215,9216,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02111,STEFFEL-1809,RAR-DE,Nefleameke,Nefleameke,nefleameke,‚Hüter.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nefleameke, ‚Hüter.",363,73,9217,9218,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02112,STEFFEL-1809,RAR-DE,Netejameke,Netejameke,netejameke,S doͤpfer.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Netejameke, S doͤpfer.",363,73,9219,9220,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02113,STEFFEL-1809,RAR-DE,Netichi,Netichi,netichi,Mir.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Netichi, Mir.",363,73,9221,9222,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02114,STEFFEL-1809,RAR-DE,Netichitje,Netichitje,netichitje,Meinetiwegen. |,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Netichitje, Meinetiwegen. |",363,73,9223,9224,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02115,STEFFEL-1809,RAR-DE,Nini,Nini,nini,Fleece gen.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nini, Fleece gen.",363,73,9225,9226,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02116,STEFFEL-1809,RAR-DE,Noine,Noine,noine,"Ehren, verehren.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Noine, Ehren, verehren.",363,73,9227,9228,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02117,STEFFEL-1809,RAR-DE,Nojtſa,Nojtſa,nojtsa,Arbeiten. RER,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nojtſa, Arbeiten. RER",363,73,9229,9230,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02118,STEFFEL-1809,RAR-DE,Norttfämcla,Norttfämcla,norttfaemcla,"Man. sol, * muß arbeiten.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Norttfämcla ; Man. sol, * muß 

arbeiten.",363,73,9231,9234,;,14,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02119,STEFFEL-1809,RAR-DE,Noitianalı,Noitianalı,noitianal,Arbeit.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Noitianalı , Arbeit.",363,73,9235,9236,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02120,STEFFEL-1809,RAR-DE,Noki,Noki,noki,Bewegen. . 5,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Noki, Bewegen. . 5",363,73,9237,9238,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02121,STEFFEL-1809,RAR-DE,Nola,Nola,nola,en,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nola, en",363,73,9239,9240,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02122,STEFFEL-1809,RAR-DE,Nolé,Nolé,nole,"Es überzieht ſich, wird trüb, e { Wörterbuch.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nolé, Es überzieht ſich, wird 


trüb, e 


{ Wörterbuch.",363,73,9241,9249,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02123,STEFFEL-1809,RAR-DE,Noliki,Noliki,noliki,"Nebel, Dunſt.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Noliki, Nebel, Dunſt.",363,73,9250,9251,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02124,STEFFEL-1809,RAR-DE,Nolire,Nolire,nolire,"Umgehen, Einen Um: gang machen.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nolire , Umgehen, Einen Um: 
gang machen.",363,73,9252,9254,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02125,STEFFEL-1809,RAR-DE,Noliruje,Noliruje,noliruje,Herumdrehen.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Noliruje, Herumdrehen.",363,73,9255,9256,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02126,STEFFEL-1809,RAR-DE,Nond,Nond,nond,"Vater, ſ. Vater. Feige.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nond, Vater, ſ. Vater. Feige.",363,73,9257,9258,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02127,STEFFEL-1809,RAR-DE,Nothépa,Nothépa,nothepa,Kuͤſſen.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nothépa, Kuͤſſen.",363,73,9259,9260,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02128,STEFFEL-1809,RAR-DE,Notla,Notla,notla,Anrühren. a,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Notla, Anrühren. a",363,73,9261,9262,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02129,STEFFEL-1809,RAR-DE,Nula,Nula,nula,Befehlen. Gebieten.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nula, Befehlen. Gebieten.",363,73,9263,9264,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02130,STEFFEL-1809,RAR-DE,Nulalilla,Nulalilla,nulalilla,Befehl. Gebot.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nulalilla, Befehl. Gebot.",363,73,9265,9266,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02131,STEFFEL-1809,RAR-DE,Nölirue,Nölirue,noelirue,"Was befohlen, ge⸗ boten iſt.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nölirue, Was befohlen, ge⸗ 
boten iſt.",363,73,9267,9269,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02132,STEFFEL-1809,RAR-DE,Numgala,Numgala,numgala,; Nahrung. Lebens⸗ mittel.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Numgala,; Nahrung. Lebens⸗ 
mittel.",363,73,9270,9272,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02133,STEFFEL-1809,RAR-DE,Nutütuje,Nutütuje,nutuetuje,"Ernähren. Derkör fen, | O.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Nutütuje, Ernähren. Derkör 
fen, | 


O.",363,73,9273,9279,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02134,STEFFEL-1809,RAR-DE,Oes,Oes,oes,"oder guoca, Zwey.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Oes, oder guoca, Zwey.",363,73,9280,9281,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02135,STEFFEL-1809,RAR-DE,Ocanica,Ocanica,ocanica,Beyde.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Ocanica, Beyde.",363,73,9282,9283,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02136,STEFFEL-1809,RAR-DE,Ozud,Ozud,ozud,"Screihlic, iur Gefund heit dienlich. Oguenmeke 50 Arzney. Huͤlfs, mittel.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Ozud, Screihlic, iur Gefund 
heit dienlich. 

Oguenmeke 50 Arzney. Huͤlfs, 

mittel.",363,73,9284,9290,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02137,STEFFEL-1809,RAR-DE,Opirue,Opirue,opirue,"Schaden zufügen, f.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Opirue, Schaden zufügen, f.",363,73,9291,9291,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02138,STEFFEL-1809,RAR-DE,Verhext,Verhext,verhext,,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Verhext.,363,73,9292,9293,.,12,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02139,STEFFEL-1809,RAR-DE,Oſſa oder guoſſa,Oſſa oder guoſſa,ossa oder guossa,Zweymal.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Oſſa oder guoſſa, Zweymal.",363,73,9294,9295,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02140,STEFFEL-1809,RAR-DE,Olfänica,Olfänica,olfaenica,"Sven unde, an). f",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Olfänica , Sven unde, an). f",363,73,9296,9297,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02141,STEFFEL-1809,RAR-DE,Ofanavoje,Ofanavoje,ofanavoje,Der zweyte.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Ofanavoje, Der zweyte.",363,73,9298,9299,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02142,STEFFEL-1809,RAR-DE,Öffanagudco,Öffanagudco,oeffanagudco,Acht.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Öffanagudco, Acht.",363,73,9300,9301,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02143,STEFFEL-1809,RAR-DE,Oſſanagudameke,Oſſanagudameke,ossanagudameke,Der Achte.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Oſſanagudameke. Der Achte.,363,73,9302,9303,.,14,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02144,STEFFEL-1809,RAR-DE,Ollanagusſſa,Ollanagusſſa,ollanagusssa,Achtmal.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Ollanagusſſa, Achtmal.",363,73,9304,9306,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02145,STEFFEL-1809,RAR-DE,Ötlherameke,Ötlherameke,oetlherameke,Ein alter,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Ötlherameke, Ein alter",363,73,9307,9307,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02146,STEFFEL-1809,RAR-DE,Mann,Mann,mann,4 *,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Mann. 4 
*",363,73,9308,9310,.,12,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02147,STEFFEL-1809,RAR-DE,Pa,Pa,pa,f. ba.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pa, f. ba.",363,73,9311,9313,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02148,STEFFEL-1809,RAR-DE,Pas Focttragen,Pas Focttragen,pas focttragen,2,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Pas Focttragen. 2,363,73,9314,9315,.,14,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02149,STEFFEL-1809,RAR-DE,Pabhi,Pabhi,pabhi,"Schoͤpfen. Baffr hie, hen.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pabhi, Schoͤpfen. Baffr hie, 
hen.",363,73,9316,9318,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02150,STEFFEL-1809,RAR-DE,Pabahitfchie,Pabahitfchie,pabahitfchie,Gegend „ too es viel en giebt.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pabahitfchie, Gegend „ too es 
viel en giebt.",363,73,9319,9321,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02151,STEFFEL-1809,RAR-DE,Päca,Päca,paeca,"j, Gra Pag 299, abrufen Taufen. —— BA» — — — N 7 o — eu. c 363",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Päca, j, Gra 

Pag 299, abrufen Taufen. 


—— 


BA» — — — N 
7 o — 
eu. c 


363",363,73,9322,9337,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02152,STEFFEL-1809,RAR-DE,Pagotügameke',Pagotügameke',pagotuegameke,Ein Getaufter. Ein Chriſt. Sie ſagen auch,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"' Pagotügameke', Ein Getaufter. 
Ein Chriſt. Sie ſagen auch",363,73,9338,9339,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02153,STEFFEL-1809,RAR-DE,Ipagatägameke,Ipagatägameke,ipagataegameke,,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Ipagatägameke.,363,73,9340,9342,.,12,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00047,STEFFEL-1809,RAR-DE,Pahl,N Pahl,pahl,Trinken.,beber,OCR likely Pahi/Pahl; kept exactly as supplied OCR,"N Pahl, Trinken.",363,73,9343,9345,curated,100,curated_anchor,yes,coverage-first OCR line segmentation v1,seed_curated_ocr_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00048,STEFFEL-1809,RAR-DE,Pahila,Pahila,pahila,Trunk.,bebida / trago,source form preserved,"Pahila, Trunk.",363,73,9346,9347,curated,100,curated_anchor,yes,coverage-first OCR line segmentation v1,seed_curated_ocr_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00049,STEFFEL-1809,RAR-DE,Pali,Pali,pali,Prieſter.,sacerdote,source form preserved,"Pali, Prieſter.",363,73,9348,9349,curated,100,curated_anchor,yes,coverage-first OCR line segmentation v1,seed_curated_ocr_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02154,STEFFEL-1809,RAR-DE,Pamagucameke,Pamagucameke,pamagucameke,Scan,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pamagucameke, Scan",363,73,9350,9351,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00050,STEFFEL-1809,RAR-DE,Pamivali,Pamivali,pamivali,Jahre.,años,source form preserved,"Pamivali, Jahre.",363,73,9352,9353,curated,100,curated_anchor,yes,coverage-first OCR line segmentation v1,seed_curated_ocr_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00051,STEFFEL-1809,RAR-DE,Pamivaliki,Pamivaliki,pamivaliki,Jahr.,año,source form preserved,"Pamivaliki, Jahr.",363,73,9354,9355,curated,100,curated_anchor,yes,coverage-first OCR line segmentation v1,seed_curated_ocr_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00052,STEFFEL-1809,RAR-DE,Para,Para,para,Duͤrſten.,tener sed,source form preserved,"Para, Duͤrſten.",363,73,9356,9357,curated,100,curated_anchor,yes,coverage-first OCR line segmentation v1,seed_curated_ocr_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
